full_name,html_url,description,fork,url,events_url,assignees_url,branches_url,tags_url,languages_url,stargazers_url,contributors_url,subscribers_url,subscription_url,merges_url,downloads_url,deployments_url,created_at,updated_at,pushed_at,size,stargazers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,web_commit_signoff_required,topics,forks,open_issues,watchers,default_branch,network_count,subscribers_count,organization/login,organization/id,organization/node_id,organization/avatar_url,organization/gravatar_id,organization/url,organization/html_url,organization/followers_url,organization/following_url,organization/gists_url,organization/starred_url,organization/subscriptions_url,organization/organizations_url,organization/repos_url,organization/events_url,organization/received_events_url,organization/type,organization/user_view_type,organization/site_admin,message,documentation_url,status,commits_count,contr_count
bocaletto-luca/LPM,https://github.com/bocaletto-luca/LPM,"Linux Packages Manager Static Website This repository hosts the Linux Packages Manager Static Website (LPM), a comprehensive collection of Debian 13–compatible packages. The project provides a centralized, static reference for downloading packages, retrieving installation commands, and exploring detailed information for each package across multiple",False,https://api.github.com/repos/bocaletto-luca/LPM,https://api.github.com/repos/bocaletto-luca/LPM/events,https://api.github.com/repos/bocaletto-luca/LPM/assignees{/user},https://api.github.com/repos/bocaletto-luca/LPM/branches{/branch},https://api.github.com/repos/bocaletto-luca/LPM/tags,https://api.github.com/repos/bocaletto-luca/LPM/languages,https://api.github.com/repos/bocaletto-luca/LPM/stargazers,https://api.github.com/repos/bocaletto-luca/LPM/contributors,https://api.github.com/repos/bocaletto-luca/LPM/subscribers,https://api.github.com/repos/bocaletto-luca/LPM/subscription,https://api.github.com/repos/bocaletto-luca/LPM/merges,https://api.github.com/repos/bocaletto-luca/LPM/downloads,https://api.github.com/repos/bocaletto-luca/LPM/deployments,2025-09-21T17:20:56Z,2025-11-07T05:37:44Z,2025-10-06T06:16:42Z,67523.0,2.0,HTML,True,True,True,True,False,False,0.0,,False,False,0.0,False,"['bocaletto-luca', 'database', 'deb', 'debian', 'html-css-javascript', 'linux', 'lpm', 'opensource', 'packages', 'website']",0.0,0.0,2.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,67957.0,1
shubhamshetezoro/fsl-devops-challenge,https://github.com/shubhamshetezoro/fsl-devops-challenge,,False,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/events,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/assignees{/user},https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/branches{/branch},https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/tags,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/languages,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/stargazers,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/contributors,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/subscribers,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/subscription,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/merges,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/downloads,https://api.github.com/repos/shubhamshetezoro/fsl-devops-challenge/deployments,2025-10-21T18:11:18Z,2025-10-21T18:26:49Z,2025-10-21T18:29:34Z,428.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,5.0,False,[],0.0,5.0,0.0,master,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,10.0,3
cruffing0528/Assignment-5,https://github.com/cruffing0528/Assignment-5,,False,https://api.github.com/repos/cruffing0528/Assignment-5,https://api.github.com/repos/cruffing0528/Assignment-5/events,https://api.github.com/repos/cruffing0528/Assignment-5/assignees{/user},https://api.github.com/repos/cruffing0528/Assignment-5/branches{/branch},https://api.github.com/repos/cruffing0528/Assignment-5/tags,https://api.github.com/repos/cruffing0528/Assignment-5/languages,https://api.github.com/repos/cruffing0528/Assignment-5/stargazers,https://api.github.com/repos/cruffing0528/Assignment-5/contributors,https://api.github.com/repos/cruffing0528/Assignment-5/subscribers,https://api.github.com/repos/cruffing0528/Assignment-5/subscription,https://api.github.com/repos/cruffing0528/Assignment-5/merges,https://api.github.com/repos/cruffing0528/Assignment-5/downloads,https://api.github.com/repos/cruffing0528/Assignment-5/deployments,2025-09-22T17:11:24Z,2025-09-27T05:32:55Z,2025-09-27T05:32:52Z,3524.0,0.0,SCSS,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,7.0,1
rodrig0c/portfolio,https://github.com/rodrig0c/portfolio,Repositório de meu portfolio pessoal.,False,https://api.github.com/repos/rodrig0c/portfolio,https://api.github.com/repos/rodrig0c/portfolio/events,https://api.github.com/repos/rodrig0c/portfolio/assignees{/user},https://api.github.com/repos/rodrig0c/portfolio/branches{/branch},https://api.github.com/repos/rodrig0c/portfolio/tags,https://api.github.com/repos/rodrig0c/portfolio/languages,https://api.github.com/repos/rodrig0c/portfolio/stargazers,https://api.github.com/repos/rodrig0c/portfolio/contributors,https://api.github.com/repos/rodrig0c/portfolio/subscribers,https://api.github.com/repos/rodrig0c/portfolio/subscription,https://api.github.com/repos/rodrig0c/portfolio/merges,https://api.github.com/repos/rodrig0c/portfolio/downloads,https://api.github.com/repos/rodrig0c/portfolio/deployments,2025-10-02T18:09:17Z,2025-10-17T01:56:19Z,2025-10-17T01:56:15Z,10232.0,0.0,HTML,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,121.0,1
HenrikBengtsson/jottr.org,https://github.com/HenrikBengtsson/jottr.org,JottR - Some Jotter About R,False,https://api.github.com/repos/HenrikBengtsson/jottr.org,https://api.github.com/repos/HenrikBengtsson/jottr.org/events,https://api.github.com/repos/HenrikBengtsson/jottr.org/assignees{/user},https://api.github.com/repos/HenrikBengtsson/jottr.org/branches{/branch},https://api.github.com/repos/HenrikBengtsson/jottr.org/tags,https://api.github.com/repos/HenrikBengtsson/jottr.org/languages,https://api.github.com/repos/HenrikBengtsson/jottr.org/stargazers,https://api.github.com/repos/HenrikBengtsson/jottr.org/contributors,https://api.github.com/repos/HenrikBengtsson/jottr.org/subscribers,https://api.github.com/repos/HenrikBengtsson/jottr.org/subscription,https://api.github.com/repos/HenrikBengtsson/jottr.org/merges,https://api.github.com/repos/HenrikBengtsson/jottr.org/downloads,https://api.github.com/repos/HenrikBengtsson/jottr.org/deployments,2018-03-23T22:57:37Z,2025-10-30T18:07:25Z,2025-10-30T21:33:26Z,71305.0,0.0,HTML,True,False,True,False,True,False,0.0,,False,False,1.0,False,[],0.0,1.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,445.0,3
JustDottie/pokedex-react,https://github.com/JustDottie/pokedex-react,,False,https://api.github.com/repos/JustDottie/pokedex-react,https://api.github.com/repos/JustDottie/pokedex-react/events,https://api.github.com/repos/JustDottie/pokedex-react/assignees{/user},https://api.github.com/repos/JustDottie/pokedex-react/branches{/branch},https://api.github.com/repos/JustDottie/pokedex-react/tags,https://api.github.com/repos/JustDottie/pokedex-react/languages,https://api.github.com/repos/JustDottie/pokedex-react/stargazers,https://api.github.com/repos/JustDottie/pokedex-react/contributors,https://api.github.com/repos/JustDottie/pokedex-react/subscribers,https://api.github.com/repos/JustDottie/pokedex-react/subscription,https://api.github.com/repos/JustDottie/pokedex-react/merges,https://api.github.com/repos/JustDottie/pokedex-react/downloads,https://api.github.com/repos/JustDottie/pokedex-react/deployments,2020-08-04T14:10:00Z,2025-09-13T22:52:31Z,2025-09-13T22:55:39Z,124663.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,7.0,False,[],0.0,7.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,30.0,2
Lysini/crm-front,https://github.com/Lysini/crm-front,,False,https://api.github.com/repos/Lysini/crm-front,https://api.github.com/repos/Lysini/crm-front/events,https://api.github.com/repos/Lysini/crm-front/assignees{/user},https://api.github.com/repos/Lysini/crm-front/branches{/branch},https://api.github.com/repos/Lysini/crm-front/tags,https://api.github.com/repos/Lysini/crm-front/languages,https://api.github.com/repos/Lysini/crm-front/stargazers,https://api.github.com/repos/Lysini/crm-front/contributors,https://api.github.com/repos/Lysini/crm-front/subscribers,https://api.github.com/repos/Lysini/crm-front/subscription,https://api.github.com/repos/Lysini/crm-front/merges,https://api.github.com/repos/Lysini/crm-front/downloads,https://api.github.com/repos/Lysini/crm-front/deployments,2019-07-31T13:13:12Z,2025-09-11T18:55:04Z,2025-09-11T18:55:26Z,1756.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,14.0,2
pardinn/web-moderno,https://github.com/pardinn/web-moderno,Estudo de Web Moderno através do curso https://www.udemy.com/curso-web/learn/v4/overview,False,https://api.github.com/repos/pardinn/web-moderno,https://api.github.com/repos/pardinn/web-moderno/events,https://api.github.com/repos/pardinn/web-moderno/assignees{/user},https://api.github.com/repos/pardinn/web-moderno/branches{/branch},https://api.github.com/repos/pardinn/web-moderno/tags,https://api.github.com/repos/pardinn/web-moderno/languages,https://api.github.com/repos/pardinn/web-moderno/stargazers,https://api.github.com/repos/pardinn/web-moderno/contributors,https://api.github.com/repos/pardinn/web-moderno/subscribers,https://api.github.com/repos/pardinn/web-moderno/subscription,https://api.github.com/repos/pardinn/web-moderno/merges,https://api.github.com/repos/pardinn/web-moderno/downloads,https://api.github.com/repos/pardinn/web-moderno/deployments,2018-04-14T21:47:31Z,2025-10-19T21:24:59Z,2025-10-19T21:33:33Z,11588.0,2.0,HTML,True,True,True,True,False,False,0.0,,False,False,1.0,False,[],0.0,1.0,2.0,master,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,433.0,2
hmaiermack/vac-static,https://github.com/hmaiermack/vac-static,,False,https://api.github.com/repos/hmaiermack/vac-static,https://api.github.com/repos/hmaiermack/vac-static/events,https://api.github.com/repos/hmaiermack/vac-static/assignees{/user},https://api.github.com/repos/hmaiermack/vac-static/branches{/branch},https://api.github.com/repos/hmaiermack/vac-static/tags,https://api.github.com/repos/hmaiermack/vac-static/languages,https://api.github.com/repos/hmaiermack/vac-static/stargazers,https://api.github.com/repos/hmaiermack/vac-static/contributors,https://api.github.com/repos/hmaiermack/vac-static/subscribers,https://api.github.com/repos/hmaiermack/vac-static/subscription,https://api.github.com/repos/hmaiermack/vac-static/merges,https://api.github.com/repos/hmaiermack/vac-static/downloads,https://api.github.com/repos/hmaiermack/vac-static/deployments,2021-02-26T00:31:54Z,2025-10-01T14:04:05Z,2025-10-01T14:04:01Z,122269.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,117.0,1
raman-m/redux,https://github.com/raman-m/redux,Redux JS apps,False,https://api.github.com/repos/raman-m/redux,https://api.github.com/repos/raman-m/redux/events,https://api.github.com/repos/raman-m/redux/assignees{/user},https://api.github.com/repos/raman-m/redux/branches{/branch},https://api.github.com/repos/raman-m/redux/tags,https://api.github.com/repos/raman-m/redux/languages,https://api.github.com/repos/raman-m/redux/stargazers,https://api.github.com/repos/raman-m/redux/contributors,https://api.github.com/repos/raman-m/redux/subscribers,https://api.github.com/repos/raman-m/redux/subscription,https://api.github.com/repos/raman-m/redux/merges,https://api.github.com/repos/raman-m/redux/downloads,https://api.github.com/repos/raman-m/redux/deployments,2019-05-15T14:19:07Z,2025-09-03T08:35:02Z,2025-09-03T08:35:05Z,92.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,65.0,2
Latteflo/Portfolio,https://github.com/Latteflo/Portfolio,,False,https://api.github.com/repos/Latteflo/Portfolio,https://api.github.com/repos/Latteflo/Portfolio/events,https://api.github.com/repos/Latteflo/Portfolio/assignees{/user},https://api.github.com/repos/Latteflo/Portfolio/branches{/branch},https://api.github.com/repos/Latteflo/Portfolio/tags,https://api.github.com/repos/Latteflo/Portfolio/languages,https://api.github.com/repos/Latteflo/Portfolio/stargazers,https://api.github.com/repos/Latteflo/Portfolio/contributors,https://api.github.com/repos/Latteflo/Portfolio/subscribers,https://api.github.com/repos/Latteflo/Portfolio/subscription,https://api.github.com/repos/Latteflo/Portfolio/merges,https://api.github.com/repos/Latteflo/Portfolio/downloads,https://api.github.com/repos/Latteflo/Portfolio/deployments,2022-06-01T15:57:28Z,2025-10-19T12:25:12Z,2025-10-19T12:25:08Z,113281.0,0.0,SCSS,True,True,True,True,False,False,0.0,,False,False,7.0,False,[],0.0,7.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,272.0,3
rans0000/vinsys-home,https://github.com/rans0000/vinsys-home,,False,https://api.github.com/repos/rans0000/vinsys-home,https://api.github.com/repos/rans0000/vinsys-home/events,https://api.github.com/repos/rans0000/vinsys-home/assignees{/user},https://api.github.com/repos/rans0000/vinsys-home/branches{/branch},https://api.github.com/repos/rans0000/vinsys-home/tags,https://api.github.com/repos/rans0000/vinsys-home/languages,https://api.github.com/repos/rans0000/vinsys-home/stargazers,https://api.github.com/repos/rans0000/vinsys-home/contributors,https://api.github.com/repos/rans0000/vinsys-home/subscribers,https://api.github.com/repos/rans0000/vinsys-home/subscription,https://api.github.com/repos/rans0000/vinsys-home/merges,https://api.github.com/repos/rans0000/vinsys-home/downloads,https://api.github.com/repos/rans0000/vinsys-home/deployments,2021-07-17T05:33:53Z,2025-08-03T07:58:44Z,2025-08-03T07:58:46Z,38709.0,0.0,CSS,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,225.0,11
DEFRA/cites-pegasus,https://github.com/DEFRA/cites-pegasus,,False,https://api.github.com/repos/DEFRA/cites-pegasus,https://api.github.com/repos/DEFRA/cites-pegasus/events,https://api.github.com/repos/DEFRA/cites-pegasus/assignees{/user},https://api.github.com/repos/DEFRA/cites-pegasus/branches{/branch},https://api.github.com/repos/DEFRA/cites-pegasus/tags,https://api.github.com/repos/DEFRA/cites-pegasus/languages,https://api.github.com/repos/DEFRA/cites-pegasus/stargazers,https://api.github.com/repos/DEFRA/cites-pegasus/contributors,https://api.github.com/repos/DEFRA/cites-pegasus/subscribers,https://api.github.com/repos/DEFRA/cites-pegasus/subscription,https://api.github.com/repos/DEFRA/cites-pegasus/merges,https://api.github.com/repos/DEFRA/cites-pegasus/downloads,https://api.github.com/repos/DEFRA/cites-pegasus/deployments,2023-06-20T10:53:33Z,2025-09-18T15:57:06Z,2025-09-19T08:41:12Z,2745.0,0.0,JavaScript,True,True,True,True,False,False,1.0,,False,False,0.0,False,[],1.0,0.0,0.0,main,1.0,0.0,DEFRA,5528822.0,MDEyOk9yZ2FuaXphdGlvbjU1Mjg4MjI=,https://avatars.githubusercontent.com/u/5528822?v=4,,https://api.github.com/users/DEFRA,https://github.com/DEFRA,https://api.github.com/users/DEFRA/followers,https://api.github.com/users/DEFRA/following{/other_user},https://api.github.com/users/DEFRA/gists{/gist_id},https://api.github.com/users/DEFRA/starred{/owner}{/repo},https://api.github.com/users/DEFRA/subscriptions,https://api.github.com/users/DEFRA/orgs,https://api.github.com/users/DEFRA/repos,https://api.github.com/users/DEFRA/events{/privacy},https://api.github.com/users/DEFRA/received_events,Organization,public,False,,,,1568.0,13
aleksandra-rybinska/invoice-generator,https://github.com/aleksandra-rybinska/invoice-generator,Simple react app to create an invoice and print it by react-to-print,False,https://api.github.com/repos/aleksandra-rybinska/invoice-generator,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/events,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/assignees{/user},https://api.github.com/repos/aleksandra-rybinska/invoice-generator/branches{/branch},https://api.github.com/repos/aleksandra-rybinska/invoice-generator/tags,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/languages,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/stargazers,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/contributors,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/subscribers,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/subscription,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/merges,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/downloads,https://api.github.com/repos/aleksandra-rybinska/invoice-generator/deployments,2021-12-03T13:51:04Z,2025-09-02T05:52:08Z,2025-09-02T05:53:18Z,833.0,0.0,JavaScript,True,True,True,True,True,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,16.0,1
bin778/CustomPCBuilder,https://github.com/bin778/CustomPCBuilder,,False,https://api.github.com/repos/bin778/CustomPCBuilder,https://api.github.com/repos/bin778/CustomPCBuilder/events,https://api.github.com/repos/bin778/CustomPCBuilder/assignees{/user},https://api.github.com/repos/bin778/CustomPCBuilder/branches{/branch},https://api.github.com/repos/bin778/CustomPCBuilder/tags,https://api.github.com/repos/bin778/CustomPCBuilder/languages,https://api.github.com/repos/bin778/CustomPCBuilder/stargazers,https://api.github.com/repos/bin778/CustomPCBuilder/contributors,https://api.github.com/repos/bin778/CustomPCBuilder/subscribers,https://api.github.com/repos/bin778/CustomPCBuilder/subscription,https://api.github.com/repos/bin778/CustomPCBuilder/merges,https://api.github.com/repos/bin778/CustomPCBuilder/downloads,https://api.github.com/repos/bin778/CustomPCBuilder/deployments,2023-07-31T10:46:54Z,2025-09-21T14:30:06Z,2025-09-21T14:30:08Z,63832.0,1.0,JavaScript,True,True,True,False,False,False,0.0,,False,False,3.0,False,[],0.0,3.0,1.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,202.0,2
ChristophWurst/npm_scripts,https://github.com/ChristophWurst/npm_scripts,Rust wrapper around npm to check if scripts are available and to execute them,False,https://api.github.com/repos/ChristophWurst/npm_scripts,https://api.github.com/repos/ChristophWurst/npm_scripts/events,https://api.github.com/repos/ChristophWurst/npm_scripts/assignees{/user},https://api.github.com/repos/ChristophWurst/npm_scripts/branches{/branch},https://api.github.com/repos/ChristophWurst/npm_scripts/tags,https://api.github.com/repos/ChristophWurst/npm_scripts/languages,https://api.github.com/repos/ChristophWurst/npm_scripts/stargazers,https://api.github.com/repos/ChristophWurst/npm_scripts/contributors,https://api.github.com/repos/ChristophWurst/npm_scripts/subscribers,https://api.github.com/repos/ChristophWurst/npm_scripts/subscription,https://api.github.com/repos/ChristophWurst/npm_scripts/merges,https://api.github.com/repos/ChristophWurst/npm_scripts/downloads,https://api.github.com/repos/ChristophWurst/npm_scripts/deployments,2018-04-10T23:04:17Z,2025-08-04T08:25:42Z,2025-08-21T16:00:19Z,554.0,0.0,Rust,True,False,True,False,False,False,0.0,,False,False,18.0,False,[],0.0,18.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,23.0,4
sajeevah/build-a-bot-vue,https://github.com/sajeevah/build-a-bot-vue,,False,https://api.github.com/repos/sajeevah/build-a-bot-vue,https://api.github.com/repos/sajeevah/build-a-bot-vue/events,https://api.github.com/repos/sajeevah/build-a-bot-vue/assignees{/user},https://api.github.com/repos/sajeevah/build-a-bot-vue/branches{/branch},https://api.github.com/repos/sajeevah/build-a-bot-vue/tags,https://api.github.com/repos/sajeevah/build-a-bot-vue/languages,https://api.github.com/repos/sajeevah/build-a-bot-vue/stargazers,https://api.github.com/repos/sajeevah/build-a-bot-vue/contributors,https://api.github.com/repos/sajeevah/build-a-bot-vue/subscribers,https://api.github.com/repos/sajeevah/build-a-bot-vue/subscription,https://api.github.com/repos/sajeevah/build-a-bot-vue/merges,https://api.github.com/repos/sajeevah/build-a-bot-vue/downloads,https://api.github.com/repos/sajeevah/build-a-bot-vue/deployments,2020-03-31T20:09:24Z,2025-10-05T21:07:07Z,2025-10-05T21:07:09Z,3586.0,0.0,Vue,True,True,True,True,False,False,0.0,,False,False,6.0,False,[],0.0,6.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,144.0,2
zai1208/t-zgames,https://github.com/zai1208/t-zgames,,False,https://api.github.com/repos/zai1208/t-zgames,https://api.github.com/repos/zai1208/t-zgames/events,https://api.github.com/repos/zai1208/t-zgames/assignees{/user},https://api.github.com/repos/zai1208/t-zgames/branches{/branch},https://api.github.com/repos/zai1208/t-zgames/tags,https://api.github.com/repos/zai1208/t-zgames/languages,https://api.github.com/repos/zai1208/t-zgames/stargazers,https://api.github.com/repos/zai1208/t-zgames/contributors,https://api.github.com/repos/zai1208/t-zgames/subscribers,https://api.github.com/repos/zai1208/t-zgames/subscription,https://api.github.com/repos/zai1208/t-zgames/merges,https://api.github.com/repos/zai1208/t-zgames/downloads,https://api.github.com/repos/zai1208/t-zgames/deployments,2020-05-08T00:26:53Z,2025-09-13T01:15:29Z,2025-09-24T20:17:42Z,2889.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,19.0,False,[],0.0,19.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,49.0,4
bhavik-sa/greenhalo_frontend,https://github.com/bhavik-sa/greenhalo_frontend,,False,https://api.github.com/repos/bhavik-sa/greenhalo_frontend,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/events,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/assignees{/user},https://api.github.com/repos/bhavik-sa/greenhalo_frontend/branches{/branch},https://api.github.com/repos/bhavik-sa/greenhalo_frontend/tags,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/languages,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/stargazers,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/contributors,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/subscribers,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/subscription,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/merges,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/downloads,https://api.github.com/repos/bhavik-sa/greenhalo_frontend/deployments,2025-09-25T05:11:43Z,2025-10-03T08:32:09Z,2025-10-03T08:32:06Z,3086.0,0.0,HTML,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,16.0,1
SDUOJ/sduoj-web2,https://github.com/SDUOJ/sduoj-web2,,False,https://api.github.com/repos/SDUOJ/sduoj-web2,https://api.github.com/repos/SDUOJ/sduoj-web2/events,https://api.github.com/repos/SDUOJ/sduoj-web2/assignees{/user},https://api.github.com/repos/SDUOJ/sduoj-web2/branches{/branch},https://api.github.com/repos/SDUOJ/sduoj-web2/tags,https://api.github.com/repos/SDUOJ/sduoj-web2/languages,https://api.github.com/repos/SDUOJ/sduoj-web2/stargazers,https://api.github.com/repos/SDUOJ/sduoj-web2/contributors,https://api.github.com/repos/SDUOJ/sduoj-web2/subscribers,https://api.github.com/repos/SDUOJ/sduoj-web2/subscription,https://api.github.com/repos/SDUOJ/sduoj-web2/merges,https://api.github.com/repos/SDUOJ/sduoj-web2/downloads,https://api.github.com/repos/SDUOJ/sduoj-web2/deployments,2021-08-26T03:12:40Z,2025-09-09T05:03:21Z,2025-10-11T14:58:26Z,78977.0,6.0,TypeScript,True,False,True,False,False,False,6.0,,False,False,15.0,False,[],6.0,15.0,6.0,master,6.0,1.0,SDUOJ,61373358.0,MDEyOk9yZ2FuaXphdGlvbjYxMzczMzU4,https://avatars.githubusercontent.com/u/61373358?v=4,,https://api.github.com/users/SDUOJ,https://github.com/SDUOJ,https://api.github.com/users/SDUOJ/followers,https://api.github.com/users/SDUOJ/following{/other_user},https://api.github.com/users/SDUOJ/gists{/gist_id},https://api.github.com/users/SDUOJ/starred{/owner}{/repo},https://api.github.com/users/SDUOJ/subscriptions,https://api.github.com/users/SDUOJ/orgs,https://api.github.com/users/SDUOJ/repos,https://api.github.com/users/SDUOJ/events{/privacy},https://api.github.com/users/SDUOJ/received_events,Organization,public,False,,,,429.0,6
dylanjustice/gatsby-resume,https://github.com/dylanjustice/gatsby-resume,Pulling my resume out of Latex and Word docs and into an easy to maintain static site optimized for print.,False,https://api.github.com/repos/dylanjustice/gatsby-resume,https://api.github.com/repos/dylanjustice/gatsby-resume/events,https://api.github.com/repos/dylanjustice/gatsby-resume/assignees{/user},https://api.github.com/repos/dylanjustice/gatsby-resume/branches{/branch},https://api.github.com/repos/dylanjustice/gatsby-resume/tags,https://api.github.com/repos/dylanjustice/gatsby-resume/languages,https://api.github.com/repos/dylanjustice/gatsby-resume/stargazers,https://api.github.com/repos/dylanjustice/gatsby-resume/contributors,https://api.github.com/repos/dylanjustice/gatsby-resume/subscribers,https://api.github.com/repos/dylanjustice/gatsby-resume/subscription,https://api.github.com/repos/dylanjustice/gatsby-resume/merges,https://api.github.com/repos/dylanjustice/gatsby-resume/downloads,https://api.github.com/repos/dylanjustice/gatsby-resume/deployments,2020-06-30T00:46:05Z,2025-10-15T01:40:50Z,2025-10-15T01:40:47Z,3317.0,0.0,TypeScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,"['gatsbyjs', 'scss', 'typescript']",0.0,0.0,0.0,trunk,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,71.0,1
huyledntech/ob9-desktop,https://github.com/huyledntech/ob9-desktop,,False,https://api.github.com/repos/huyledntech/ob9-desktop,https://api.github.com/repos/huyledntech/ob9-desktop/events,https://api.github.com/repos/huyledntech/ob9-desktop/assignees{/user},https://api.github.com/repos/huyledntech/ob9-desktop/branches{/branch},https://api.github.com/repos/huyledntech/ob9-desktop/tags,https://api.github.com/repos/huyledntech/ob9-desktop/languages,https://api.github.com/repos/huyledntech/ob9-desktop/stargazers,https://api.github.com/repos/huyledntech/ob9-desktop/contributors,https://api.github.com/repos/huyledntech/ob9-desktop/subscribers,https://api.github.com/repos/huyledntech/ob9-desktop/subscription,https://api.github.com/repos/huyledntech/ob9-desktop/merges,https://api.github.com/repos/huyledntech/ob9-desktop/downloads,https://api.github.com/repos/huyledntech/ob9-desktop/deployments,2024-10-01T14:35:08Z,2025-10-13T14:56:07Z,2025-10-13T14:56:04Z,781339.0,0.0,HTML,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,32.0,1
Dtrust/weather,https://github.com/Dtrust/weather,React Weather App,False,https://api.github.com/repos/Dtrust/weather,https://api.github.com/repos/Dtrust/weather/events,https://api.github.com/repos/Dtrust/weather/assignees{/user},https://api.github.com/repos/Dtrust/weather/branches{/branch},https://api.github.com/repos/Dtrust/weather/tags,https://api.github.com/repos/Dtrust/weather/languages,https://api.github.com/repos/Dtrust/weather/stargazers,https://api.github.com/repos/Dtrust/weather/contributors,https://api.github.com/repos/Dtrust/weather/subscribers,https://api.github.com/repos/Dtrust/weather/subscription,https://api.github.com/repos/Dtrust/weather/merges,https://api.github.com/repos/Dtrust/weather/downloads,https://api.github.com/repos/Dtrust/weather/deployments,2022-11-18T18:46:18Z,2025-09-22T18:09:48Z,2025-09-22T18:09:44Z,989.0,0.0,TypeScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,10.0,1
